Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2022-01,3820 - San Francisco Bay Conservation and Development Commission,48,0,0,0,0,0,48
2022-01,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,8,1,0,0,0,9
2022-01,3830 - San Joaquin River Conservancy,2,1,0,0,0,0,3
2022-01,3835 - Baldwin Hills Conservancy,2,1,0,0,0,0,3
2022-01,3840 - Delta Protection Commission,2,2,0,0,1,1,6
2022-01,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2022-01,3850 - Coachella Valley Mountains Conservancy,0,0,2,1,1,0,4
2022-01,3855 - Sierra Nevada Conservancy,28,7,1,3,0,0,39
2022-01,3860 - Department of Water Resources,693,677,438,235,200,39,2282
2022-01,3862 - Central Valley Flood Protection Board,38,1,4,0,1,0,44
2022-01,3875 - Sacramento-San Joaquin Delta Conservancy,10,1,0,0,0,0,11
2022-01,3885 - Delta Stewardship Council,29,14,10,1,1,0,55
2022-01,3900 - State Air Resources Board,820,456,171,76,41,9,1573
2022-01,3930 - Department of Pesticide Regulation,231,99,61,17,4,9,421
2022-01,3940 - State Water Resources Control Board,1769,123,82,84,16,246,2320
2022-01,3960 - Department of Toxic Substances Control,360,226,94,68,38,210,996
2022-01,3970 - Department of Resources Recycling and Recovery,501,118,57,27,22,39,764
2022-01,4100 - State Council on Developmental Disabilities,30,6,13,6,6,5,66
2022-01,4140 - Department of Health Care Access and Information,338,47,15,28,11,9,448
2022-01,4150 - Department of Managed Health Care,477,4,2,0,0,0,483
2022-01,4170 - Department of Aging,163,3,4,4,0,1,175
2022-01,4250 - California Children and Families Commission,2,0,32,2,0,0,36
2022-01,4260 - State Department of Health Care Services,1478,756,223,248,54,703,3462
2022-01,4265 - Department of Public Health,2456,137,112,83,24,1126,3938
2022-01,4300 - Department of Developmental Services,373,85,37,32,7,23,557
2022-01,4440 - Department of State Hospitals,282,270,87,178,149,50,1016
2022-01,4700 - Department of Community Services and Development,102,2,0,1,1,1,107
2022-01,4800 - California Health Benefit Exchange,1262,2,12,33,1,20,1330
2022-01,5160 - Department of Rehabilitation,271,258,487,403,96,110,1625
2022-01,5175 - Department of Child Support Services,488,59,17,10,15,0,589
2022-01,5180 - Department of Social Services,2285,487,614,1377,388,0,5151
2022-01,5225 - Department of Corrections and Rehabilitation,1340,573,429,571,251,1368,4532
2022-01,5227 - Board of State and Community Corrections,94,1,0,1,1,0,97
2022-01,5420 - Prison Industry Authority,44,37,108,52,10,1,252
2022-01,6120 - California State Library,52,18,14,32,27,2,145
2022-01,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2022-01,6250 - California School for the Deaf - Riverside,0,2,1,10,0,6,19
2022-01,6360 - Commission on Teacher Credentialing,79,39,15,4,4,3,144
2022-01,6870 - Board of Governors of the California Community Colleges,164,1,5,1,0,0,171
2022-01,"6980 - Student Aid Commission, California",138,0,0,0,0,0,138
2022-01,7100 - Employment Development Department,7298,168,758,518,26,26,8794
2022-01,7300 - Agricultural Labor Relations Board,13,6,32,4,1,4,60
2022-01,7320 - Public Employment Relations Board,21,26,17,4,4,1,73
2022-01,7501 - Department of Human Resources,217,35,20,13,6,8,299
2022-01,7502 - California Department of Technology,722,42,34,7,7,87,899
2022-01,7503 - State Personnel Board,54,13,6,2,0,0,75
2022-01,7504 - Office of Data and Innovation,19,0,0,0,0,0,19
2022-01,7600 - California Department of Tax and Fee Administration,2477,521,329,114,12,21,3474
2022-01,7730 - Franchise Tax Board,2760,577,95,91,44,1514,5081
2022-01,7760 - Department of General Services,1126,185,95,81,75,381,1943
2022-01,7870 - California Victim Compensation Board,43,151,16,10,0,2,222
2022-01,7910 - Office of Administrative Law,0,9,4,5,3,0,21
2022-01,7920 - State Teachers' Retirement System,1280,2,2,0,0,0,1284
2022-01,8120 - Commission on Peace Officer Standards and Training,119,0,0,9,2,2,132
2022-01,8140 - State Public Defender,45,5,7,13,2,9,81
2022-01,8560 - California Exposition and State Fair,0,1,0,1,0,0,2
2022-01,8570 - Department of Food and Agriculture,231,61,65,50,22,62,491
2022-01,8620 - Fair Political Practices Commission,81,2,0,0,0,0,83
2022-01,8660 - Public Utilities Commission,333,702,140,56,13,0,1244
2022-01,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",7,0,0,0,0,0,7
2022-01,"8830 - Law Revision Commission, California",7,0,0,0,0,0,7
2022-01,8860 - Department of Finance,191,96,36,32,13,10,378
2022-01,8880 - Financial Information System for California,269,14,7,1,0,0,291
2022-01,"8885 - States Mandates, Commission on",1,9,0,1,0,0,11
2022-01,8940 - Military Department,6,9,36,18,0,1,70
2022-01,8955 - Department of Veterans Affairs,189,49,107,45,26,14,430
2022-01,A059 - California Correctional Health Care Services,699,247,464,447,149,149,2155
2022-01,A314 - California Science Center,2,0,0,26,2,2,32
2022-01,A341 - California Earthquake Authority,70,0,5,2,0,1,78
2022-01,A424 - Cradle-to-Career,6,0,1,0,0,0,7
2022-01,A541 - Board of Forestry and Fire Protection,0,1,0,0,0,0,1
2022-02,0500 - Governor's Office,43,20,17,18,6,14,118
2022-02,0509 - Governor's Office of Business and Economic Development (GO-Biz),88,16,5,5,5,2,121
2022-02,0511 - Secretary for Government Operations Agency,24,2,4,0,0,0,30
2022-02,"0515 - Secretary for Business, Consumer Services, and Housing Agency",36,11,3,2,0,2,54
2022-02,0521 - Secretary for Transportation Agency,0,19,0,2,0,1,22
2022-02,0531 - Office of Systems Integration,301,26,3,4,2,0,336
2022-02,0540 - Secretary of the Natural Resources Agency,76,0,1,8,0,0,85
2022-02,0552 - Office of the Inspector General,95,15,3,5,2,11,131
2022-02,0555 - Secretary for Environmental Protection,60,2,4,0,0,5,71
2022-02,0559 - Secretary for Labor and Workforce Development Agency,3,3,8,8,2,4,28
2022-02,0650 - Office of Planning and Research,90,8,10,11,2,0,121
2022-02,0690 - Governor's Office of Emergency Services,396,106,226,111,65,130,1034
2022-02,0820 - Department of Justice,1620,538,511,528,321,359,3877
2022-02,0855 - California Gambling Control Commission,19,14,3,2,0,0,38
2022-02,0860 - State Board of Equalization,152,0,0,8,0,0,160
2022-02,0890 - Secretary of State,101,0,392,40,22,8,563
2022-02,1045 - Cannabis Control Appeals Panel,5,1,0,1,1,0,8
2022-02,1111 - Department of Consumer Affairs,631,451,496,323,305,279,2485
2022-02,1115 - Department of Cannabis Control,245,24,45,22,46,14,396
2022-02,1700 - California Civil Rights Department,197,37,18,3,2,5,262
2022-02,1701 - Department of Financial Protection and Innovation,572,24,40,33,2,7,678
2022-02,1703 - California Privacy Protection Agency,4,0,0,0,0,1,5
2022-02,1750 - California Horse Racing Board,12,2,9,1,4,1,29
2022-02,2100 - Department of Alcoholic Beverage Control,52,36,65,173,87,41,454
2022-02,2120 - Alcoholic Beverage Control Appeals Board,2,1,2,1,0,0,6
2022-02,2240 - Department of Housing and Community Development,561,76,87,83,12,86,905
2022-02,2320 - Department of Real Estate,22,121,136,18,24,7,328
2022-02,2600 - California Transportation Commission,22,10,4,0,0,1,37
2022-02,2665 - High-Speed Rail Authority,171,29,42,28,12,8,290
2022-02,2720 - California Highway Patrol,0,150,0,322,0,1017,1489
2022-02,3105 - California African-American Museum,0,0,0,18,0,0,18
2022-02,3125 - California Tahoe Conservancy,41,0,0,0,0,1,42
2022-02,3340 - California Conservation Corps,40,40,16,45,13,1,155
2022-02,3355 - Office of Energy Infrastructure Safety,45,0,0,0,0,1,46
2022-02,3360 - Energy Resources Conservation and Development Commission,552,44,22,10,5,1,634
2022-02,3480 - Department of Conservation,328,88,87,61,22,33,619
2022-02,3540 - Department of Forestry and Fire Protection,72,53,47,34,17,4,227
2022-02,3560 - State Lands Commission,114,14,28,5,6,2,169
2022-02,3600 - Department of Fish and Wildlife,983,164,160,79,40,418,1844
2022-02,3640 - Wildlife Conservation Board,24,1,2,1,0,5,33
2022-02,3720 - California Coastal Commission,0,178,0,0,0,0,178
2022-02,3760 - State Coastal Conservancy,41,8,3,2,2,0,56
2022-02,3780 - Native American Heritage Commission,7,0,0,1,0,0,8
2022-02,3790 - Department of Parks and Recreation,365,109,106,166,141,224,1111
2022-02,3810 - Santa Monica Mountains Conservancy,7,0,0,0,0,0,7
2022-02,3820 - San Francisco Bay Conservation and Development Commission,48,0,0,0,0,0,48
2022-02,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,1,6,2,0,0,0,9
2022-02,3830 - San Joaquin River Conservancy,2,1,0,0,0,0,3
2022-02,3835 - Baldwin Hills Conservancy,2,0,1,0,0,0,3
2022-02,3840 - Delta Protection Commission,3,1,0,0,1,2,7
2022-02,3845 - San Diego River Conservancy,0,0,0,0,0,3,3
2022-02,3850 - Coachella Valley Mountains Conservancy,0,0,2,1,1,0,4
2022-02,3855 - Sierra Nevada Conservancy,20,11,2,5,1,0,39
2022-02,3860 - Department of Water Resources,628,691,400,316,202,15,2252
2022-02,3862 - Central Valley Flood Protection Board,38,1,4,6,2,0,51
2022-02,3875 - Sacramento-San Joaquin Delta Conservancy,10,1,0,0,0,0,11
2022-02,3885 - Delta Stewardship Council,29,14,10,1,1,0,55
2022-02,3900 - State Air Resources Board,743,498,139,125,48,23,1576
2022-02,3930 - Department of Pesticide Regulation,231,109,42,24,4,10,420
2022-02,3940 - State Water Resources Control Board,1798,124,83,85,16,281,2387
2022-02,3960 - Department of Toxic Substances Control,385,269,105,57,31,160,1007
2022-02,3970 - Department of Resources Recycling and Recovery,480,114,48,23,18,59,742
2022-02,4100 - State Council on Developmental Disabilities,30,6,13,6,6,5,66
2022-02,4140 - Department of Health Care Access and Information,358,34,15,22,9,10,448
2022-02,4150 - Department of Managed Health Care,469,5,2,0,0,0,476
2022-02,4170 - Department of Aging,171,9,5,4,1,1,191
2022-02,4250 - California Children and Families Commission,2,0,33,2,0,0,37
2022-02,4260 - State Department of Health Care Services,1506,795,255,244,56,983,3839
2022-02,4265 - Department of Public Health,2456,137,112,83,24,1126,3938
2022-02,4300 - Department of Developmental Services,371,84,41,34,6,22,558
2022-02,4440 - Department of State Hospitals,300,280,92,172,161,83,1088
2022-02,4700 - Department of Community Services and Development,106,0,0,0,0,0,106
2022-02,4800 - California Health Benefit Exchange,1104,58,55,30,9,20,1276
2022-02,5160 - Department of Rehabilitation,275,261,482,430,93,146,1687
2022-02,5175 - Department of Child Support Services,488,59,17,10,15,0,589
2022-02,5180 - Department of Social Services,2285,487,614,1377,388,0,5151
2022-02,5225 - Department of Corrections and Rehabilitation,1558,366,427,571,250,1300,4472
2022-02,5227 - Board of State and Community Corrections,96,1,2,1,1,1,102
2022-02,5420 - Prison Industry Authority,45,35,104,45,10,7,246
2022-02,6120 - California State Library,51,17,14,32,26,3,143
2022-02,6125 - Education Audit Appeals Panel,0,2,1,0,0,0,3
2022-02,6250 - California School for the Deaf - Riverside,0,2,1,10,0,6,19
2022-02,6360 - Commission on Teacher Credentialing,78,38,14,5,4,2,141
2022-02,6870 - Board of Governors of the California Community Colleges,161,0,5,1,0,0,167
2022-02,"6980 - Student Aid Commission, California",138,0,0,0,0,0,138
2022-02,7100 - Employment Development Department,7173,77,739,499,16,98,8602
2022-02,7300 - Agricultural Labor Relations Board,11,6,34,4,1,6,62
2022-02,7320 - Public Employment Relations Board,21,26,16,4,4,1,72
2022-02,7501 - Department of Human Resources,155,92,22,10,8,7,294
2022-02,7502 - California Department of Technology,868,34,4,0,0,0,906
2022-02,7503 - State Personnel Board,53,18,2,1,0,1,75
2022-02,7504 - Office of Data and Innovation,18,0,0,0,0,0,18
2022-02,7600 - California Department of Tax and Fee Administration,2459,528,321,118,11,20,3457
2022-02,7730 - Franchise Tax Board,2744,573,93,91,44,1514,5059
2022-02,7760 - Department of General Services,1124,187,97,82,72,383,1945
2022-02,7870 - California Victim Compensation Board,3,187,16,11,0,9,226
2022-02,7910 - Office of Administrative Law,0,9,4,5,3,0,21
2022-02,7920 - State Teachers' Retirement System,1278,2,2,0,0,0,1282
2022-02,8120 - Commission on Peace Officer Standards and Training,0,0,0,9,115,3,127
2022-02,8140 - State Public Defender,45,5,7,13,2,10,82
2022-02,8560 - California Exposition and State Fair,0,1,0,1,0,0,2
2022-02,8570 - Department of Food and Agriculture,418,124,138,96,56,173,1005
2022-02,8620 - Fair Political Practices Commission,79,2,0,0,0,1,82
2022-02,8660 - Public Utilities Commission,889,168,137,56,13,2,1265
2022-02,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",7,0,0,0,0,0,7
2022-02,"8830 - Law Revision Commission, California",7,0,0,0,0,0,7
2022-02,8860 - Department of Finance,192,98,81,9,0,0,380
2022-02,8880 - Financial Information System for California,266,16,7,1,2,0,292
2022-02,"8885 - States Mandates, Commission on",6,4,0,1,0,0,11
2022-02,8940 - Military Department,6,9,36,19,0,2,72
2022-02,8955 - Department of Veterans Affairs,189,50,108,45,26,14,432
2022-02,A059 - California Correctional Health Care Services,581,302,230,299,156,137,1705
2022-02,A314 - California Science Center,2,0,0,26,2,2,32
2022-02,A341 - California Earthquake Authority,71,3,3,2,0,1,80
2022-02,A424 - Cradle-to-Career,3,0,3,0,0,0,6
2022-02,A541 - Board of Forestry and Fire Protection,4,1,3,1,0,0,9
2022-03,0500 - Governor's Office,21,26,23,26,12,11,119
2022-03,0509 - Governor's Office of Business and Economic Development (GO-Biz),86,22,5,5,5,2,125
2022-03,0511 - Secretary for Government Operations Agency,27,0,4,0,0,0,31
2022-03,"0515 - Secretary for Business, Consumer Services, and Housing Agency",38,11,2,2,0,2,55
2022-03,0521 - Secretary for Transportation Agency,0,19,0,2,0,1,22
2022-03,0531 - Office of Systems Integration,312,19,7,0,2,0,340
2022-03,0540 - Secretary of the Natural Resources Agency,76,0,1,8,0,0,85
2022-03,0552 - Office of the Inspector General,97,11,3,5,3,11,130
2022-03,0555 - Secretary for Environmental Protection,60,2,4,0,0,5,71
2022-03,0559 - Secretary for Labor and Workforce Development Agency,3,3,8,8,2,4,28
2022-03,0650 - Office of Planning and Research,95,24,22,2,0,0,143
2022-03,0690 - Governor's Office of Emergency Services,350,116,152,204,77,148,1047
2022-03,0820 - Department of Justice,1620,538,511,528,321,359,3877
2022-03,0855 - California Gambling Control Commission,22,12,3,2,0,0,39
2022-03,0860 - State Board of Equalization,150,0,4,8,0,1,163
2022-03,0890 - Secretary of State,101,0,392,40,22,8,563
2022-03,1045 - Cannabis Control Appeals Panel,5,1,0,1,1,0,8
2022-03,1111 - Department of Consumer Affairs,553,426,403,367,297,299,2345
2022-03,1115 - Department of Cannabis Control,213,47,53,22,51,14,400
2022-03,1700 - California Civil Rights Department,197,37,18,3,2,5,262
2022-03,1701 - Department of Financial Protection and Innovation,582,24,39,34,3,5,687
2022-03,1703 - California Privacy Protection Agency,5,0,0,0,0,1,6
2022-03,1750 - California Horse Racing Board,12,2,9,1,4,1,29
2022-03,2100 - Department of Alcoholic Beverage Control,52,36,65,173,87,41,454
2022-03,2120 - Alcoholic Beverage Control Appeals Board,2,1,2,1,0,0,6
2022-03,2240 - Department of Housing and Community Development,574,78,91,85,12,88,928
2022-03,2320 - Department of Real Estate,22,124,133,19,14,19,331
2022-03,2600 - California Transportation Commission,23,2,7,2,1,1,36
2022-03,2665 - High-Speed Rail Authority,168,36,39,26,16,7,292
2022-03,2700 - California Traffic Safety Program,2,26,2,1,0,0,31
2022-03,2720 - California Highway Patrol,0,150,0,326,0,1014,1490
2022-03,3100 - Exposition Park,2,0,0,46,2,3,53
2022-03,3105 - California African-American Museum,0,0,0,18,0,0,18
2022-03,3125 - California Tahoe Conservancy,41,0,0,1,2,1,45
2022-03,3340 - California Conservation Corps,42,37,20,36,16,1,152
2022-03,3355 - Office of Energy Infrastructure Safety,48,0,0,0,0,4,52
2022-03,3360 - Energy Resources Conservation and Development Commission,573,46,22,11,5,1,658
2022-03,3480 - Department of Conservation,331,88,88,61,22,33,623
2022-03,3540 - Department of Forestry and Fire Protection,99,68,55,47,25,6,300
2022-03,3560 - State Lands Commission,115,14,27,5,6,2,169
2022-03,3600 - Department of Fish and Wildlife,1026,187,172,94,59,384,1922
2022-03,3640 - Wildlife Conservation Board,24,1,2,1,0,4,32
2022-03,3720 - California Coastal Commission,0,178,0,0,0,0,178
2022-03,3760 - State Coastal Conservancy,41,8,3,2,2,0,56
2022-03,3780 - Native American Heritage Commission,7,0,0,1,0,0,8
2022-03,3790 - Department of Parks and Recreation,361,112,107,172,138,222,1112
2022-03,3810 - Santa Monica Mountains Conservancy,7,0,0,0,0,0,7
2022-03,3820 - San Francisco Bay Conservation and Development Commission,48,0,0,0,0,0,48
2022-03,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,1,7,1,0,0,0,9
2022-03,3830 - San Joaquin River Conservancy,2,1,0,0,0,0,3
2022-03,3835 - Baldwin Hills Conservancy,2,0,1,0,0,0,3
