Report Month,Department,0 Days,1 Day,2 Days,3 Days,4 Days,5 Days,Total
2022-01,3820 - San Francisco Bay Conservation and Development Commission,0,0,0,0,0,48,48
2022-01,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,0,0,1,8,0,9
2022-01,3830 - San Joaquin River Conservancy,0,0,0,0,1,2,3
2022-01,3835 - Baldwin Hills Conservancy,0,0,0,0,1,2,3
2022-01,3840 - Delta Protection Commission,1,1,0,0,2,2,6
2022-01,3845 - San Diego River Conservancy,3,0,0,0,0,0,3
2022-01,3850 - Coachella Valley Mountains Conservancy,0,1,1,2,0,0,4
2022-01,3855 - Sierra Nevada Conservancy,0,0,3,1,7,28,39
2022-01,3860 - Department of Water Resources,39,200,235,438,677,693,2282
2022-01,3862 - Central Valley Flood Protection Board,0,1,0,4,1,38,44
2022-01,3875 - Sacramento-San Joaquin Delta Conservancy,0,0,0,0,1,10,11
2022-01,3885 - Delta Stewardship Council,0,1,1,10,14,29,55
2022-01,3900 - State Air Resources Board,9,41,76,171,456,820,1573
2022-01,3930 - Department of Pesticide Regulation,9,4,17,61,99,231,421
2022-01,3940 - State Water Resources Control Board,246,16,84,82,123,1769,2320
2022-01,3960 - Department of Toxic Substances Control,210,38,68,94,226,360,996
2022-01,3970 - Department of Resources Recycling and Recovery,39,22,27,57,118,501,764
2022-01,4100 - State Council on Developmental Disabilities,5,6,6,13,6,30,66
2022-01,4140 - Department of Health Care Access and Information,9,11,28,15,47,338,448
2022-01,4150 - Department of Managed Health Care,0,0,0,2,4,477,483
2022-01,4170 - Department of Aging,1,0,4,4,3,163,175
2022-01,4250 - California Children and Families Commission,0,0,2,32,0,2,36
2022-01,4260 - State Department of Health Care Services,703,54,248,223,756,1478,3462
2022-01,4265 - Department of Public Health,1126,24,83,112,137,2456,3938
2022-01,4300 - Department of Developmental Services,23,7,32,37,85,373,557
2022-01,4440 - Department of State Hospitals,50,149,178,87,270,282,1016
2022-01,4700 - Department of Community Services and Development,1,1,1,0,2,102,107
2022-01,4800 - California Health Benefit Exchange,20,1,33,12,2,1262,1330
2022-01,5160 - Department of Rehabilitation,110,96,403,487,258,271,1625
2022-01,5175 - Department of Child Support Services,0,15,10,17,59,488,589
2022-01,5180 - Department of Social Services,0,388,1377,614,487,2285,5151
2022-01,5225 - Department of Corrections and Rehabilitation,1368,251,571,429,573,1340,4532
2022-01,5227 - Board of State and Community Corrections,0,1,1,0,1,94,97
2022-01,5420 - Prison Industry Authority,1,10,52,108,37,44,252
2022-01,6120 - California State Library,2,27,32,14,18,52,145
2022-01,6125 - Education Audit Appeals Panel,0,0,0,1,2,0,3
2022-01,6250 - California School for the Deaf - Riverside,6,0,10,1,2,0,19
2022-01,6360 - Commission on Teacher Credentialing,3,4,4,15,39,79,144
2022-01,6870 - Board of Governors of the California Community Colleges,0,0,1,5,1,164,171
2022-01,"6980 - Student Aid Commission, California",0,0,0,0,0,138,138
2022-01,7100 - Employment Development Department,26,26,518,758,168,7298,8794
2022-01,7300 - Agricultural Labor Relations Board,4,1,4,32,6,13,60
2022-01,7320 - Public Employment Relations Board,1,4,4,17,26,21,73
2022-01,7501 - Department of Human Resources,8,6,13,20,35,217,299
2022-01,7502 - California Department of Technology,87,7,7,34,42,722,899
2022-01,7503 - State Personnel Board,0,0,2,6,13,54,75
2022-01,7504 - Office of Data and Innovation,0,0,0,0,0,19,19
2022-01,7600 - California Department of Tax and Fee Administration,21,12,114,329,521,2477,3474
2022-01,7730 - Franchise Tax Board,1514,44,91,95,577,2760,5081
2022-01,7760 - Department of General Services,381,75,81,95,185,1126,1943
2022-01,7870 - California Victim Compensation Board,2,0,10,16,151,43,222
2022-01,7910 - Office of Administrative Law,0,3,5,4,9,0,21
2022-01,7920 - State Teachers' Retirement System,0,0,0,2,2,1280,1284
2022-01,8120 - Commission on Peace Officer Standards and Training,2,2,9,0,0,119,132
2022-01,8140 - State Public Defender,9,2,13,7,5,45,81
2022-01,8560 - California Exposition and State Fair,0,0,1,0,1,0,2
2022-01,8570 - Department of Food and Agriculture,62,22,50,65,61,231,491
2022-01,8620 - Fair Political Practices Commission,0,0,0,0,2,81,83
2022-01,8660 - Public Utilities Commission,0,13,56,140,702,333,1244
2022-01,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,0,0,0,0,7,7
2022-01,"8830 - Law Revision Commission, California",0,0,0,0,0,7,7
2022-01,8860 - Department of Finance,10,13,32,36,96,191,378
2022-01,8880 - Financial Information System for California,0,0,1,7,14,269,291
2022-01,"8885 - States Mandates, Commission on",0,0,1,0,9,1,11
2022-01,8940 - Military Department,1,0,18,36,9,6,70
2022-01,8955 - Department of Veterans Affairs,14,26,45,107,49,189,430
2022-01,A059 - California Correctional Health Care Services,149,149,447,464,247,699,2155
2022-01,A314 - California Science Center,2,2,26,0,0,2,32
2022-01,A341 - California Earthquake Authority,1,0,2,5,0,70,78
2022-01,A424 - Cradle-to-Career,0,0,0,1,0,6,7
2022-01,A541 - Board of Forestry and Fire Protection,0,0,0,0,1,0,1
2022-02,0500 - Governor's Office,14,6,18,17,20,43,118
2022-02,0509 - Governor's Office of Business and Economic Development (GO-Biz),2,5,5,5,16,88,121
2022-02,0511 - Secretary for Government Operations Agency,0,0,0,4,2,24,30
2022-02,"0515 - Secretary for Business, Consumer Services, and Housing Agency",2,0,2,3,11,36,54
2022-02,0521 - Secretary for Transportation Agency,1,0,2,0,19,0,22
2022-02,0531 - Office of Systems Integration,0,2,4,3,26,301,336
2022-02,0540 - Secretary of the Natural Resources Agency,0,0,8,1,0,76,85
2022-02,0552 - Office of the Inspector General,11,2,5,3,15,95,131
2022-02,0555 - Secretary for Environmental Protection,5,0,0,4,2,60,71
2022-02,0559 - Secretary for Labor and Workforce Development Agency,4,2,8,8,3,3,28
2022-02,0650 - Office of Planning and Research,0,2,11,10,8,90,121
2022-02,0690 - Governor's Office of Emergency Services,130,65,111,226,106,396,1034
2022-02,0820 - Department of Justice,359,321,528,511,538,1620,3877
2022-02,0855 - California Gambling Control Commission,0,0,2,3,14,19,38
2022-02,0860 - State Board of Equalization,0,0,8,0,0,152,160
2022-02,0890 - Secretary of State,8,22,40,392,0,101,563
2022-02,1045 - Cannabis Control Appeals Panel,0,1,1,0,1,5,8
2022-02,1111 - Department of Consumer Affairs,279,305,323,496,451,631,2485
2022-02,1115 - Department of Cannabis Control,14,46,22,45,24,245,396
2022-02,1700 - California Civil Rights Department,5,2,3,18,37,197,262
2022-02,1701 - Department of Financial Protection and Innovation,7,2,33,40,24,572,678
2022-02,1703 - California Privacy Protection Agency,1,0,0,0,0,4,5
2022-02,1750 - California Horse Racing Board,1,4,1,9,2,12,29
2022-02,2100 - Department of Alcoholic Beverage Control,41,87,173,65,36,52,454
2022-02,2120 - Alcoholic Beverage Control Appeals Board,0,0,1,2,1,2,6
2022-02,2240 - Department of Housing and Community Development,86,12,83,87,76,561,905
2022-02,2320 - Department of Real Estate,7,24,18,136,121,22,328
2022-02,2600 - California Transportation Commission,1,0,0,4,10,22,37
2022-02,2665 - High-Speed Rail Authority,8,12,28,42,29,171,290
2022-02,2720 - California Highway Patrol,1017,0,322,0,150,0,1489
2022-02,3105 - California African-American Museum,0,0,18,0,0,0,18
2022-02,3125 - California Tahoe Conservancy,1,0,0,0,0,41,42
2022-02,3340 - California Conservation Corps,1,13,45,16,40,40,155
2022-02,3355 - Office of Energy Infrastructure Safety,1,0,0,0,0,45,46
2022-02,3360 - Energy Resources Conservation and Development Commission,1,5,10,22,44,552,634
2022-02,3480 - Department of Conservation,33,22,61,87,88,328,619
2022-02,3540 - Department of Forestry and Fire Protection,4,17,34,47,53,72,227
2022-02,3560 - State Lands Commission,2,6,5,28,14,114,169
2022-02,3600 - Department of Fish and Wildlife,418,40,79,160,164,983,1844
2022-02,3640 - Wildlife Conservation Board,5,0,1,2,1,24,33
2022-02,3720 - California Coastal Commission,0,0,0,0,178,0,178
2022-02,3760 - State Coastal Conservancy,0,2,2,3,8,41,56
2022-02,3780 - Native American Heritage Commission,0,0,1,0,0,7,8
2022-02,3790 - Department of Parks and Recreation,224,141,166,106,109,365,1111
2022-02,3810 - Santa Monica Mountains Conservancy,0,0,0,0,0,7,7
2022-02,3820 - San Francisco Bay Conservation and Development Commission,0,0,0,0,0,48,48
2022-02,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,0,0,2,6,1,9
2022-02,3830 - San Joaquin River Conservancy,0,0,0,0,1,2,3
2022-02,3835 - Baldwin Hills Conservancy,0,0,0,1,0,2,3
2022-02,3840 - Delta Protection Commission,2,1,0,0,1,3,7
2022-02,3845 - San Diego River Conservancy,3,0,0,0,0,0,3
2022-02,3850 - Coachella Valley Mountains Conservancy,0,1,1,2,0,0,4
2022-02,3855 - Sierra Nevada Conservancy,0,1,5,2,11,20,39
2022-02,3860 - Department of Water Resources,15,202,316,400,691,628,2252
2022-02,3862 - Central Valley Flood Protection Board,0,2,6,4,1,38,51
2022-02,3875 - Sacramento-San Joaquin Delta Conservancy,0,0,0,0,1,10,11
2022-02,3885 - Delta Stewardship Council,0,1,1,10,14,29,55
2022-02,3900 - State Air Resources Board,23,48,125,139,498,743,1576
2022-02,3930 - Department of Pesticide Regulation,10,4,24,42,109,231,420
2022-02,3940 - State Water Resources Control Board,281,16,85,83,124,1798,2387
2022-02,3960 - Department of Toxic Substances Control,160,31,57,105,269,385,1007
2022-02,3970 - Department of Resources Recycling and Recovery,59,18,23,48,114,480,742
2022-02,4100 - State Council on Developmental Disabilities,5,6,6,13,6,30,66
2022-02,4140 - Department of Health Care Access and Information,10,9,22,15,34,358,448
2022-02,4150 - Department of Managed Health Care,0,0,0,2,5,469,476
2022-02,4170 - Department of Aging,1,1,4,5,9,171,191
2022-02,4250 - California Children and Families Commission,0,0,2,33,0,2,37
2022-02,4260 - State Department of Health Care Services,983,56,244,255,795,1506,3839
2022-02,4265 - Department of Public Health,1126,24,83,112,137,2456,3938
2022-02,4300 - Department of Developmental Services,22,6,34,41,84,371,558
2022-02,4440 - Department of State Hospitals,83,161,172,92,280,300,1088
2022-02,4700 - Department of Community Services and Development,0,0,0,0,0,106,106
2022-02,4800 - California Health Benefit Exchange,20,9,30,55,58,1104,1276
2022-02,5160 - Department of Rehabilitation,146,93,430,482,261,275,1687
2022-02,5175 - Department of Child Support Services,0,15,10,17,59,488,589
2022-02,5180 - Department of Social Services,0,388,1377,614,487,2285,5151
2022-02,5225 - Department of Corrections and Rehabilitation,1300,250,571,427,366,1558,4472
2022-02,5227 - Board of State and Community Corrections,1,1,1,2,1,96,102
2022-02,5420 - Prison Industry Authority,7,10,45,104,35,45,246
2022-02,6120 - California State Library,3,26,32,14,17,51,143
2022-02,6125 - Education Audit Appeals Panel,0,0,0,1,2,0,3
2022-02,6250 - California School for the Deaf - Riverside,6,0,10,1,2,0,19
2022-02,6360 - Commission on Teacher Credentialing,2,4,5,14,38,78,141
2022-02,6870 - Board of Governors of the California Community Colleges,0,0,1,5,0,161,167
2022-02,"6980 - Student Aid Commission, California",0,0,0,0,0,138,138
2022-02,7100 - Employment Development Department,98,16,499,739,77,7173,8602
2022-02,7300 - Agricultural Labor Relations Board,6,1,4,34,6,11,62
2022-02,7320 - Public Employment Relations Board,1,4,4,16,26,21,72
2022-02,7501 - Department of Human Resources,7,8,10,22,92,155,294
2022-02,7502 - California Department of Technology,0,0,0,4,34,868,906
2022-02,7503 - State Personnel Board,1,0,1,2,18,53,75
2022-02,7504 - Office of Data and Innovation,0,0,0,0,0,18,18
2022-02,7600 - California Department of Tax and Fee Administration,20,11,118,321,528,2459,3457
2022-02,7730 - Franchise Tax Board,1514,44,91,93,573,2744,5059
2022-02,7760 - Department of General Services,383,72,82,97,187,1124,1945
2022-02,7870 - California Victim Compensation Board,9,0,11,16,187,3,226
2022-02,7910 - Office of Administrative Law,0,3,5,4,9,0,21
2022-02,7920 - State Teachers' Retirement System,0,0,0,2,2,1278,1282
2022-02,8120 - Commission on Peace Officer Standards and Training,3,115,9,0,0,0,127
2022-02,8140 - State Public Defender,10,2,13,7,5,45,82
2022-02,8560 - California Exposition and State Fair,0,0,1,0,1,0,2
2022-02,8570 - Department of Food and Agriculture,173,56,96,138,124,418,1005
2022-02,8620 - Fair Political Practices Commission,1,0,0,0,2,79,82
2022-02,8660 - Public Utilities Commission,2,13,56,137,168,889,1265
2022-02,"8780 - Milton Marks ""Little Hoover"" Commission on California State Government Organization and Economy",0,0,0,0,0,7,7
2022-02,"8830 - Law Revision Commission, California",0,0,0,0,0,7,7
2022-02,8860 - Department of Finance,0,0,9,81,98,192,380
2022-02,8880 - Financial Information System for California,0,2,1,7,16,266,292
2022-02,"8885 - States Mandates, Commission on",0,0,1,0,4,6,11
2022-02,8940 - Military Department,2,0,19,36,9,6,72
2022-02,8955 - Department of Veterans Affairs,14,26,45,108,50,189,432
2022-02,A059 - California Correctional Health Care Services,137,156,299,230,302,581,1705
2022-02,A314 - California Science Center,2,2,26,0,0,2,32
2022-02,A341 - California Earthquake Authority,1,0,2,3,3,71,80
2022-02,A424 - Cradle-to-Career,0,0,0,3,0,3,6
2022-02,A541 - Board of Forestry and Fire Protection,0,0,1,3,1,4,9
2022-03,0500 - Governor's Office,11,12,26,23,26,21,119
2022-03,0509 - Governor's Office of Business and Economic Development (GO-Biz),2,5,5,5,22,86,125
2022-03,0511 - Secretary for Government Operations Agency,0,0,0,4,0,27,31
2022-03,"0515 - Secretary for Business, Consumer Services, and Housing Agency",2,0,2,2,11,38,55
2022-03,0521 - Secretary for Transportation Agency,1,0,2,0,19,0,22
2022-03,0531 - Office of Systems Integration,0,2,0,7,19,312,340
2022-03,0540 - Secretary of the Natural Resources Agency,0,0,8,1,0,76,85
2022-03,0552 - Office of the Inspector General,11,3,5,3,11,97,130
2022-03,0555 - Secretary for Environmental Protection,5,0,0,4,2,60,71
2022-03,0559 - Secretary for Labor and Workforce Development Agency,4,2,8,8,3,3,28
2022-03,0650 - Office of Planning and Research,0,0,2,22,24,95,143
2022-03,0690 - Governor's Office of Emergency Services,148,77,204,152,116,350,1047
2022-03,0820 - Department of Justice,359,321,528,511,538,1620,3877
2022-03,0855 - California Gambling Control Commission,0,0,2,3,12,22,39
2022-03,0860 - State Board of Equalization,1,0,8,4,0,150,163
2022-03,0890 - Secretary of State,8,22,40,392,0,101,563
2022-03,1045 - Cannabis Control Appeals Panel,0,1,1,0,1,5,8
2022-03,1111 - Department of Consumer Affairs,299,297,367,403,426,553,2345
2022-03,1115 - Department of Cannabis Control,14,51,22,53,47,213,400
2022-03,1700 - California Civil Rights Department,5,2,3,18,37,197,262
2022-03,1701 - Department of Financial Protection and Innovation,5,3,34,39,24,582,687
2022-03,1703 - California Privacy Protection Agency,1,0,0,0,0,5,6
2022-03,1750 - California Horse Racing Board,1,4,1,9,2,12,29
2022-03,2100 - Department of Alcoholic Beverage Control,41,87,173,65,36,52,454
2022-03,2120 - Alcoholic Beverage Control Appeals Board,0,0,1,2,1,2,6
2022-03,2240 - Department of Housing and Community Development,88,12,85,91,78,574,928
2022-03,2320 - Department of Real Estate,19,14,19,133,124,22,331
2022-03,2600 - California Transportation Commission,1,1,2,7,2,23,36
2022-03,2665 - High-Speed Rail Authority,7,16,26,39,36,168,292
2022-03,2700 - California Traffic Safety Program,0,0,1,2,26,2,31
2022-03,2720 - California Highway Patrol,1014,0,326,0,150,0,1490
2022-03,3100 - Exposition Park,3,2,46,0,0,2,53
2022-03,3105 - California African-American Museum,0,0,18,0,0,0,18
2022-03,3125 - California Tahoe Conservancy,1,2,1,0,0,41,45
2022-03,3340 - California Conservation Corps,1,16,36,20,37,42,152
2022-03,3355 - Office of Energy Infrastructure Safety,4,0,0,0,0,48,52
2022-03,3360 - Energy Resources Conservation and Development Commission,1,5,11,22,46,573,658
2022-03,3480 - Department of Conservation,33,22,61,88,88,331,623
2022-03,3540 - Department of Forestry and Fire Protection,6,25,47,55,68,99,300
2022-03,3560 - State Lands Commission,2,6,5,27,14,115,169
2022-03,3600 - Department of Fish and Wildlife,384,59,94,172,187,1026,1922
2022-03,3640 - Wildlife Conservation Board,4,0,1,2,1,24,32
2022-03,3720 - California Coastal Commission,0,0,0,0,178,0,178
2022-03,3760 - State Coastal Conservancy,0,2,2,3,8,41,56
2022-03,3780 - Native American Heritage Commission,0,0,1,0,0,7,8
2022-03,3790 - Department of Parks and Recreation,222,138,172,107,112,361,1112
2022-03,3810 - Santa Monica Mountains Conservancy,0,0,0,0,0,7,7
2022-03,3820 - San Francisco Bay Conservation and Development Commission,0,0,0,0,0,48,48
2022-03,3825 - San Gabriel and Lower Los Angeles Rivers and Mountains Conservancy,0,0,0,1,7,1,9
2022-03,3830 - San Joaquin River Conservancy,0,0,0,0,1,2,3
2022-03,3835 - Baldwin Hills Conservancy,0,0,0,1,0,2,3
